COD_DPTO;NOM_DPTO;COD_MPIO;NOM_MPIO;TIPO;LATITUD;LONGITUD
15;BOYACÁ;15686;SANTANA;Municipio;6,057614971;-73,48974828
15;BOYACÁ;15690;SANTA MARÍA;Municipio;4,823002556;-73,25377506
15;BOYACÁ;15693;SANTA ROSA DE VITERBO;Municipio;5,892950301;-72,9917278
15;BOYACÁ;15696;SANTA SOFÍA;Municipio;5,731602716;-73,60366287
15;BOYACÁ;15720;SATIVANORTE;Municipio;6,13211793;-72,73032415
15;BOYACÁ;15723;SATIVASUR;Municipio;6,083405978;-72,72410815
15;BOYACÁ;15740;SIACHOQUE;Municipio;5,498747701;-73,21681778
15;BOYACÁ;15753;SOATÁ;Municipio;6,323088045;-72,69604089
15;BOYACÁ;15755;SOCOTÁ;Municipio;5,906513772;-72,53646361
15;BOYACÁ;15757;SOCHA;Municipio;5,960498836;-72,68239784
15;BOYACÁ;15759;SOGAMOSO;Municipio;5,646672053;-72,8709565
15;BOYACÁ;15761;SOMONDOCO;Municipio;4,970974064;-73,42878785
15;BOYACÁ;15762;SORA;Municipio;5,580573191;-73,44371838
15;BOYACÁ;15763;SOTAQUIRÁ;Municipio;5,763010553;-73,24352232
15;BOYACÁ;15764;SORACÁ;Municipio;5,494890461;-73,31899997
15;BOYACÁ;15774;SUSACÓN;Municipio;6,215200578;-72,71575634
15;BOYACÁ;15776;SUTAMARCHÁN;Municipio;5,640030759;-73,62598773
15;BOYACÁ;15778;SUTATENZA;Municipio;5,030711335;-73,41224401
15;BOYACÁ;15790;TASCO;Municipio;5,882294313;-72,72626817
15;BOYACÁ;15798;TENZA;Municipio;5,071413139;-73,42479699
15;BOYACÁ;15804;TIBANÁ;Municipio;5,301116649;-73,3932521
15;BOYACÁ;15806;TIBASOSA;Municipio;5,747329389;-73,01114724
15;BOYACÁ;15808;TINJACÁ;Municipio;5,577566497;-73,67614572
15;BOYACÁ;15810;TIPACOQUE;Municipio;6,42035349;-72,69463583
15;BOYACÁ;15814;TOCA;Municipio;5,580254287;-73,1606969
15;BOYACÁ;15816;TOGÜÍ;Municipio;5,921830062;-73,48921806
15;BOYACÁ;15820;TÓPAGA;Municipio;5,765350303;-72,83672958
15;BOYACÁ;15822;TOTA;Municipio;5,501297215;-72,99633297
15;BOYACÁ;15832;TUNUNGUÁ;Municipio;5,720301516;-73,94330927
15;BOYACÁ;15835;TURMEQUÉ;Municipio;5,305697418;-73,50908714
15;BOYACÁ;15837;TUTA;Municipio;5,678126998;-73,17343053
15;BOYACÁ;15839;TUTAZÁ;Municipio;6,078051903;-72,85707832
15;BOYACÁ;15842;ÚMBITA;Municipio;5,217241368;-73,46338477
15;BOYACÁ;15861;VENTAQUEMADA;Municipio;5,383385481;-73,52097942
15;BOYACÁ;15879;VIRACACHÁ;Municipio;5,440558216;-73,26627456
15;BOYACÁ;15897;ZETAQUIRA;Municipio;5,285635983;-73,16763091
17;CALDAS;17001;MANIZALES;Municipio;5,08343301;-75,50727881
17;CALDAS;17013;AGUADAS;Municipio;5,616204006;-75,4554471
17;CALDAS;17042;ANSERMA;Municipio;5,20029922;-75,75289078
17;CALDAS;17050;ARANZAZU;Municipio;5,265539969;-75,47392619
17;CALDAS;17088;BELALCÁZAR;Municipio;4,99467728;-75,81225989
17;CALDAS;17174;CHINCHINÁ;Municipio;4,974340569;-75,65954686
17;CALDAS;17272;FILADELFIA;Municipio;5,285743777;-75,58978784
17;CALDAS;17380;LA DORADA;Municipio;5,410515691;-74,72114262
17;CALDAS;17388;LA MERCED;Municipio;5,393185716;-75,55791071
17;CALDAS;17433;MANZANARES;Municipio;5,23295391;-75,15263447
17;CALDAS;17442;MARMATO;Municipio;5,492632029;-75,60209955
17;CALDAS;17444;MARQUETALIA;Municipio;5,309142491;-75,04117892
17;CALDAS;17446;MARULANDA;Municipio;5,235585244;-75,28316648
17;CALDAS;17486;NEIRA;Municipio;5,183358589;-75,50692977
17;CALDAS;17495;NORCASIA;Municipio;5,638062349;-74,85492707
17;CALDAS;17513;PÁCORA;Municipio;5,500035035;-75,48245057
17;CALDAS;17524;PALESTINA;Municipio;5,050342543;-75,66176266
17;CALDAS;17541;PENSILVANIA;Municipio;5,407187836;-75,16683996
17;CALDAS;17614;RIOSUCIO;Municipio;5,442275418;-75,75220499
17;CALDAS;17616;RISARALDA;Municipio;5,097563816;-75,73335166
17;CALDAS;17653;SALAMINA;Municipio;5,370332425;-75,40962177
17;CALDAS;17662;SAMANÁ;Municipio;5,519692873;-74,99718577
17;CALDAS;17665;SAN JOSÉ;Municipio;5,083424513;-75,8101789
17;CALDAS;17777;SUPÍA;Municipio;5,45295802;-75,64035705
17;CALDAS;17867;VICTORIA;Municipio;5,447542859;-74,83622502
17;CALDAS;17873;VILLAMARÍA;Municipio;4,940211591;-75,43544014
17;CALDAS;17877;VITERBO;Municipio;5,047822054;-75,879297
18;CAQUETÁ;18001;FLORENCIA;Municipio;1,749138704;-75,55823906
18;CAQUETÁ;18029;ALBANIA;Municipio;1,22786549;-75,88232651
18;CAQUETÁ;18094;BELÉN DE LOS ANDAQUÍES;Municipio;1,536174657;-75,90947504
18;CAQUETÁ;18150;CARTAGENA DEL CHAIRÁ;Municipio;0,647693081;-74,27235499
18;CAQUETÁ;18205;CURILLO;Municipio;1,115379292;-75,97328452
18;CAQUETÁ;18247;EL DONCELLO;Municipio;1,713734697;-75,26878109
18;CAQUETÁ;18256;EL PAUJÍL;Municipio;1,476630016;-75,20231825
18;CAQUETÁ;18410;LA MONTAÑITA;Municipio;1,302860442;-75,23572732
18;CAQUETÁ;18460;MILÁN;Municipio;1,146692554;-75,38664764
18;CAQUETÁ;18479;MORELIA;Municipio;1,38299611;-75,67381123
18;CAQUETÁ;18592;PUERTO RICO;Municipio;2,018940891;-75,07308627
18;CAQUETÁ;18610;SAN JOSÉ DEL FRAGUA;Municipio;1,304702314;-76,11000594
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;Municipio;1,308465061;-74,19746971
18;CAQUETÁ;18756;SOLANO;Municipio;0,096131862;-72,32036402
18;CAQUETÁ;18785;SOLITA;Municipio;0,943939454;-75,64668544
18;CAQUETÁ;18860;VALPARAÍSO;Municipio;1,07534915;-75,73779004
19;CAUCA;19001;POPAYÁN;Municipio;2,471704362;-76,59194419
19;CAUCA;19022;ALMAGUER;Municipio;1,912440521;-76,83494519
19;CAUCA;19050;ARGELIA;Municipio;2,329337283;-77,26314906
19;CAUCA;19075;BALBOA;Municipio;2,084732945;-77,2088133
19;CAUCA;19100;BOLÍVAR;Municipio;1,853951938;-76,96337454
19;CAUCA;19110;BUENOS AIRES;Municipio;2,988923885;-76,62158951
19;CAUCA;19130;CAJIBÍO;Municipio;2,643209848;-76,70138914
19;CAUCA;19137;CALDONO;Municipio;2,803845691;-76,42719377
19;CAUCA;19142;CALOTO;Municipio;3,062875557;-76,32127977
19;CAUCA;19212;CORINTO;Municipio;3,136753606;-76,20964569
19;CAUCA;19256;EL TAMBO;Municipio;2,534488312;-77,00511207
19;CAUCA;19290;FLORENCIA;Municipio;1,69453474;-77,08735723
19;CAUCA;19300;GUACHENÉ;Municipio;3,144389993;-76,39234811
19;CAUCA;19318;GUAPI;Municipio;2,41326696;-77,69047531
19;CAUCA;19355;INZÁ;Municipio;2,499058783;-76,13762531
19;CAUCA;19364;JAMBALÓ;Municipio;2,84981013;-76,31124919
19;CAUCA;19392;LA SIERRA;Municipio;2,187473572;-76,78228032
19;CAUCA;19397;LA VEGA;Municipio;2,053933426;-76,7588062
19;CAUCA;19418;LÓPEZ DE MICAY;Municipio;2,95819877;-77,24212158
19;CAUCA;19450;MERCADERES;Municipio;1,793825164;-77,18060381
19;CAUCA;19455;MIRANDA;Municipio;3,228235212;-76,21670827
19;CAUCA;19473;MORALES;Municipio;2,773663981;-76,74605152
19;CAUCA;19513;PADILLA;Municipio;3,194730618;-76,3362418
19;CAUCA;19517;PÁEZ;Municipio;2,733887702;-75,99368264
19;CAUCA;19532;PATÍA;Municipio;2,157983906;-77,0465762
19;CAUCA;19533;PIAMONTE;Municipio;1,054128816;-76,4443271
19;CAUCA;19548;PIENDAMÓ - TUNÍA;Municipio;2,702420026;-76,53770455
19;CAUCA;19573;PUERTO TEJADA;Municipio;3,266724205;-76,41846353
19;CAUCA;19585;PURACÉ;Municipio;2,262153618;-76,44826938
19;CAUCA;19622;ROSAS;Municipio;2,260421954;-76,74582033
19;CAUCA;19693;SAN SEBASTIÁN;Municipio;1,856261815;-76,71652424
19;CAUCA;19698;SANTANDER DE QUILICHAO;Municipio;2,984467338;-76,49873145
19;CAUCA;19701;SANTA ROSA;Municipio;1,52002179;-76,53876281
19;CAUCA;19743;SILVIA;Municipio;2,651291894;-76,35057356
19;CAUCA;19760;SOTARÁ PAISPAMBA;Municipio;2,231820541;-76,61146633
19;CAUCA;19780;SUÁREZ;Municipio;2,936865997;-76,7458243
19;CAUCA;19785;SUCRE;Municipio;2,057735184;-76,90993965
19;CAUCA;19807;TIMBÍO;Municipio;2,369625312;-76,71051932
19;CAUCA;19809;TIMBIQUÍ;Municipio;2,699475127;-77,49131577
19;CAUCA;19821;TORIBÍO;Municipio;2,975771999;-76,20331566
19;CAUCA;19824;TOTORÓ;Municipio;2,475213085;-76,39675937
19;CAUCA;19845;VILLA RICA;Municipio;3,180627317;-76,46445558
20;CESAR;20001;VALLEDUPAR;Municipio;10,21890277;-73,45784764
20;CESAR;20011;AGUACHICA;Municipio;8,248735219;-73,6227405
20;CESAR;20013;AGUSTÍN CODAZZI;Municipio;9,949215908;-73,22358244
20;CESAR;20032;ASTREA;Municipio;9,510727925;-73,94214641
20;CESAR;20045;BECERRIL;Municipio;9,727732939;-73,25250522
20;CESAR;20060;BOSCONIA;Municipio;9,946391309;-73,86628815
20;CESAR;20175;CHIMICHAGUA;Municipio;9,27797765;-73,84697903
20;CESAR;20178;CHIRIGUANÁ;Municipio;9,426648354;-73,54797894
20;CESAR;20228;CURUMANÍ;Municipio;9,238771332;-73,48810861
20;CESAR;20238;EL COPEY;Municipio;10,19995356;-73,91282064
20;CESAR;20250;EL PASO;Municipio;9,683474681;-73,73833778
20;CESAR;20295;GAMARRA;Municipio;8,337726622;-73,70649199
20;CESAR;20310;GONZÁLEZ;Municipio;8,405516522;-73,37537309
20;CESAR;20383;LA GLORIA;Municipio;8,588002247;-73,61602384
20;CESAR;20400;LA JAGUA DE IBIRICO;Municipio;9,52099808;-73,32249338
20;CESAR;20443;MANAURE BALCÓN DEL CESAR;Municipio;10,38027852;-73,00706275
20;CESAR;20517;PAILITAS;Municipio;8,938916143;-73,57247213
20;CESAR;20550;PELAYA;Municipio;8,764116734;-73,63295546
20;CESAR;20570;PUEBLO BELLO;Municipio;10,41736874;-73,61450632
20;CESAR;20614;RÍO DE ORO;Municipio;8,201070245;-73,48750127
20;CESAR;20621;LA PAZ;Municipio;10,24440562;-73,07824569
20;CESAR;20710;SAN ALBERTO;Municipio;7,769815987;-73,47218888
20;CESAR;20750;SAN DIEGO;Municipio;10,16952712;-73,2879827
20;CESAR;20770;SAN MARTÍN;Municipio;7,937788454;-73,54436312
20;CESAR;20787;TAMALAMEQUE;Municipio;8,902075012;-73,7633962
23;CÓRDOBA;23001;MONTERÍA;Municipio;8,584698016;-75,95055079
23;CÓRDOBA;23068;AYAPEL;Municipio;8,265768688;-75,04868436
23;CÓRDOBA;23079;BUENAVISTA;Municipio;8,191397953;-75,43382532
23;CÓRDOBA;23090;CANALETE;Municipio;8,7240958;-76,23779081
23;CÓRDOBA;23162;CERETÉ;Municipio;8,895667051;-75,87842391
23;CÓRDOBA;23168;CHIMÁ;Municipio;9,11024941;-75,65237351
23;CÓRDOBA;23182;CHINÚ;Municipio;9,053287104;-75,37387363
23;CÓRDOBA;23189;CIÉNAGA DE ORO;Municipio;8,841811894;-75,60779829
23;CÓRDOBA;23300;COTORRA;Municipio;9,071460219;-75,75459276
23;CÓRDOBA;23350;LA APARTADA;Municipio;8,052218422;-75,28816022
23;CÓRDOBA;23417;LORICA;Municipio;9,165034998;-75,90978124
23;CÓRDOBA;23419;LOS CÓRDOBAS;Municipio;8,823307063;-76,3430552
23;CÓRDOBA;23464;MOMIL;Municipio;9,265461621;-75,65090876
23;CÓRDOBA;23466;MONTELÍBANO;Municipio;7,866432635;-75,87533926
23;CÓRDOBA;23500;MOÑITOS;Municipio;9,190515343;-76,11931709
23;CÓRDOBA;23555;PLANETA RICA;Municipio;8,181108488;-75,68923803
23;CÓRDOBA;23570;PUEBLO NUEVO;Municipio;8,481339568;-75,40516154
23;CÓRDOBA;23574;PUERTO ESCONDIDO;Municipio;8,988667731;-76,19405912
23;CÓRDOBA;23580;PUERTO LIBERTADOR;Municipio;7,711515736;-75,77123224
23;CÓRDOBA;23586;PURÍSIMA DE LA CONCEPCIÓN;Municipio;9,282386127;-75,72129392
23;CÓRDOBA;23660;SAHAGÚN;Municipio;8,799007016;-75,42925664
23;CÓRDOBA;23670;SAN ANDRÉS DE SOTAVENTO;Municipio;9,121296353;-75,52091711
23;CÓRDOBA;23672;SAN ANTERO;Municipio;9,359667489;-75,78700252
23;CÓRDOBA;23675;SAN BERNARDO DEL VIENTO;Municipio;9,330098329;-75,97623858
23;CÓRDOBA;23678;SAN CARLOS;Municipio;8,706464263;-75,69251825
23;CÓRDOBA;23682;SAN JOSÉ DE URÉ;Municipio;7,753054395;-75,5672474
23;CÓRDOBA;23686;SAN PELAYO;Municipio;8,987777392;-75,90958771
23;CÓRDOBA;23807;TIERRALTA;Municipio;7,813896829;-76,16846678
23;CÓRDOBA;23815;TUCHÍN;Municipio;9,224630803;-75,54410593
23;CÓRDOBA;23855;VALENCIA;Municipio;8,219904128;-76,2213286
25;CUNDINAMARCA;25001;AGUA DE DIOS;Municipio;4,372744676;-74,67111051
25;CUNDINAMARCA;25019;ALBÁN;Municipio;4,891121638;-74,44278432
25;CUNDINAMARCA;25035;ANAPOIMA;Municipio;4,559962881;-74,5256953
25;CUNDINAMARCA;25040;ANOLAIMA;Municipio;4,789313614;-74,46194256
25;CUNDINAMARCA;25053;ARBELÁEZ;Municipio;4,232786985;-74,39576291
25;CUNDINAMARCA;25086;BELTRÁN;Municipio;4,791721105;-74,71491399
25;CUNDINAMARCA;25095;BITUIMA;Municipio;4,847821091;-74,52862766
25;CUNDINAMARCA;25099;BOJACÁ;Municipio;4,705576252;-74,3354077
25;CUNDINAMARCA;25120;CABRERA;Municipio;3,91861924;-74,44615606
25;CUNDINAMARCA;25123;CACHIPAY;Municipio;4,723063341;-74,45919528
25;CUNDINAMARCA;25126;CAJICÁ;Municipio;4,930402779;-74,02985115
25;CUNDINAMARCA;25148;CAPARRAPÍ;Municipio;5,381501399;-74,52123595
25;CUNDINAMARCA;25151;CÁQUEZA;Municipio;4,402259457;-73,94482435
25;CUNDINAMARCA;25154;CARMEN DE CARUPA;Municipio;5,338856556;-73,92614817
25;CUNDINAMARCA;25168;CHAGUANÍ;Municipio;4,95425175;-74,63090139
25;CUNDINAMARCA;25175;CHÍA;Municipio;4,857823671;-74,03809539
25;CUNDINAMARCA;25178;CHIPAQUE;Municipio;4,463746629;-74,04605246
25;CUNDINAMARCA;25181;CHOACHÍ;Municipio;4,578183896;-73,95290054
25;CUNDINAMARCA;25183;CHOCONTÁ;Municipio;5,118419271;-73,68068583
25;CUNDINAMARCA;25200;COGUA;Municipio;5,103127532;-73,97536559
25;CUNDINAMARCA;25214;COTA;Municipio;4,76754674;-74,1415583
25;CUNDINAMARCA;25224;CUCUNUBÁ;Municipio;5,230308105;-73,78001885
25;CUNDINAMARCA;25245;EL COLEGIO;Municipio;4,556947085;-74,42658478
25;CUNDINAMARCA;25258;EL PEÑÓN;Municipio;5,261728244;-74,30830564
25;CUNDINAMARCA;25260;EL ROSAL;Municipio;4,879723016;-74,23802273
25;CUNDINAMARCA;25269;FACATATIVÁ;Municipio;4,834052334;-74,3380229
25;CUNDINAMARCA;25279;FÓMEQUE;Municipio;4,528568462;-73,79705267
25;CUNDINAMARCA;25281;FOSCA;Municipio;4,316280072;-73,95286784
25;CUNDINAMARCA;25286;FUNZA;Municipio;4,743996711;-74,19865992
25;CUNDINAMARCA;25288;FÚQUENE;Municipio;5,416288902;-73,77059829
25;CUNDINAMARCA;25290;FUSAGASUGÁ;Municipio;4,323534028;-74,38859114
25;CUNDINAMARCA;25293;GACHALÁ;Municipio;4,65495513;-73,51055381
25;CUNDINAMARCA;25295;GACHANCIPÁ;Municipio;5,01001953;-73,87671759
25;CUNDINAMARCA;25297;GACHETÁ;Municipio;4,867551134;-73,61773287
25;CUNDINAMARCA;25299;GAMA;Municipio;4,723573464;-73,60054441
25;CUNDINAMARCA;25307;GIRARDOT;Municipio;4,338154518;-74,81143922
25;CUNDINAMARCA;25312;GRANADA;Municipio;4,523484884;-74,33724619
25;CUNDINAMARCA;25317;GUACHETÁ;Municipio;5,387291542;-73,69328234
25;CUNDINAMARCA;25320;GUADUAS;Municipio;5,173554764;-74,64014651
25;CUNDINAMARCA;25322;GUASCA;Municipio;4,801276832;-73,84643485
25;CUNDINAMARCA;25324;GUATAQUÍ;Municipio;4,516381655;-74,78257788
25;CUNDINAMARCA;25326;GUATAVITA;Municipio;4,91158717;-73,78648564
25;CUNDINAMARCA;25328;GUAYABAL DE SÍQUIMA;Municipio;4,866310254;-74,4767709
25;CUNDINAMARCA;25335;GUAYABETAL;Municipio;4,231875945;-73,83543981
25;CUNDINAMARCA;25339;GUTIÉRREZ;Municipio;4,166089563;-74,0246527
25;CUNDINAMARCA;25368;JERUSALÉN;Municipio;4,571350254;-74,68915854
25;CUNDINAMARCA;25372;JUNÍN;Municipio;4,705170789;-73,69247873
25;CUNDINAMARCA;25377;LA CALERA;Municipio;4,700785443;-73,92939921
25;CUNDINAMARCA;25386;LA MESA;Municipio;4,650773167;-74,47321717
25;CUNDINAMARCA;25394;LA PALMA;Municipio;5,333400646;-74,40807863
25;CUNDINAMARCA;25398;LA PEÑA;Municipio;5,20459882;-74,40786611
25;CUNDINAMARCA;25402;LA VEGA;Municipio;4,978619842;-74,33936061
25;CUNDINAMARCA;25407;LENGUAZAQUE;Municipio;5,303637171;-73,68153228
25;CUNDINAMARCA;25426;MACHETÁ;Municipio;5,040349198;-73,61738241
25;CUNDINAMARCA;25430;MADRID;Municipio;4,75156751;-74,2896305
25;CUNDINAMARCA;25436;MANTA;Municipio;4,976881151;-73,56313741
25;CUNDINAMARCA;25438;MEDINA;Municipio;4,484437919;-73,40598487
25;CUNDINAMARCA;25473;MOSQUERA;Municipio;4,672714223;-74,23573194
25;CUNDINAMARCA;25483;NARIÑO;Municipio;4,407952015;-74,80565317
25;CUNDINAMARCA;25486;NEMOCÓN;Municipio;5,093705358;-73,88380238
25;CUNDINAMARCA;25488;NILO;Municipio;4,294780933;-74,614695
25;CUNDINAMARCA;25489;NIMAIMA;Municipio;5,121445325;-74,39737048
25;CUNDINAMARCA;25491;NOCAIMA;Municipio;5,066110761;-74,38975476
25;CUNDINAMARCA;25506;VENECIA;Municipio;4,063342074;-74,45259796
25;CUNDINAMARCA;25513;PACHO;Municipio;5,168367634;-74,16336544
25;CUNDINAMARCA;25518;PAIME;Municipio;5,387647345;-74,16395696
25;CUNDINAMARCA;25524;PANDI;Municipio;4,180497268;-74,4711213
25;CUNDINAMARCA;25530;PARATEBUENO;Municipio;4,368158959;-73,2416614
25;CUNDINAMARCA;25535;PASCA;Municipio;4,293733611;-74,27396924
25;CUNDINAMARCA;25572;PUERTO SALGAR;Municipio;5,619752748;-74,5801923
25;CUNDINAMARCA;25580;PULÍ;Municipio;4,691336253;-74,68074404
25;CUNDINAMARCA;25592;QUEBRADANEGRA;Municipio;5,09998103;-74,4945107
25;CUNDINAMARCA;25594;QUETAME;Municipio;4,334589044;-73,85264561
25;CUNDINAMARCA;25596;QUIPILE;Municipio;4,726907976;-74,55359926
25;CUNDINAMARCA;25599;APULO;Municipio;4,537711619;-74,59124656
25;CUNDINAMARCA;25612;RICAURTE;Municipio;4,307363489;-74,72943403
25;CUNDINAMARCA;25645;SAN ANTONIO DEL TEQUENDAMA;Municipio;4,599741357;-74,34490342
25;CUNDINAMARCA;25649;SAN BERNARDO;Municipio;4,140958464;-74,35397692
25;CUNDINAMARCA;25653;SAN CAYETANO;Municipio;5,314600423;-74,07232077
25;CUNDINAMARCA;25658;SAN FRANCISCO;Municipio;4,964100703;-74,27217129
25;CUNDINAMARCA;25662;SAN JUAN DE RIOSECO;Municipio;4,814537831;-74,61525985
25;CUNDINAMARCA;25718;SASAIMA;Municipio;4,946805263;-74,41230921
25;CUNDINAMARCA;25736;SESQUILÉ;Municipio;5,000633875;-73,77206544
25;CUNDINAMARCA;25740;SIBATÉ;Municipio;4,465970004;-74,26328963
25;CUNDINAMARCA;25743;SILVANIA;Municipio;4,436967141;-74,37050903
25;CUNDINAMARCA;25745;SIMIJACA;Municipio;5,509773128;-73,84519164
25;CUNDINAMARCA;25754;SOACHA;Municipio;4,581866267;-74,24029696
25;CUNDINAMARCA;25758;SOPÓ;Municipio;4,888060112;-73,96587528
25;CUNDINAMARCA;25769;SUBACHOQUE;Municipio;4,970358034;-74,15689923
25;CUNDINAMARCA;25772;SUESCA;Municipio;5,122728461;-73,82427313
25;CUNDINAMARCA;25777;SUPATÁ;Municipio;5,061692703;-74,23138328
25;CUNDINAMARCA;25779;SUSA;Municipio;5,440092358;-73,82392529
25;CUNDINAMARCA;25781;SUTATAUSA;Municipio;5,242909347;-73,85540343
25;CUNDINAMARCA;25785;TABIO;Municipio;4,951520046;-74,08449648
25;CUNDINAMARCA;25793;TAUSA;Municipio;5,170527212;-73,95819594
25;CUNDINAMARCA;25797;TENA;Municipio;4,666608192;-74,36764956
25;CUNDINAMARCA;25799;TENJO;Municipio;4,838548601;-74,14680287
25;CUNDINAMARCA;25805;TIBACUY;Municipio;4,321357899;-74,48667274
25;CUNDINAMARCA;25807;TIBIRITA;Municipio;5,084102682;-73,51362546
25;CUNDINAMARCA;25815;TOCAIMA;Municipio;4,452072974;-74,64864406
25;CUNDINAMARCA;25817;TOCANCIPÁ;Municipio;4,968852913;-73,92887021
25;CUNDINAMARCA;25823;TOPAIPÍ;Municipio;5,355688386;-74,28963994
25;CUNDINAMARCA;25839;UBALÁ;Municipio;4,803805182;-73,47654604
25;CUNDINAMARCA;25841;UBAQUE;Municipio;4,500754182;-73,97564545
25;CUNDINAMARCA;25843;VILLA DE SAN DIEGO DE UBATÉ;Municipio;5,316080652;-73,82010566
25;CUNDINAMARCA;25845;UNE;Municipio;4,244611163;-74,11187304
25;CUNDINAMARCA;25851;ÚTICA;Municipio;5,192795708;-74,47780003
