COD_DPTO;NOM_DPTO;COD_MPIO;NOM_MPIO;TIPO;LATITUD;LONGITUD
68;SANTANDER;68013;AGUADA;Municipio;6,182208476;-73,53038541
68;SANTANDER;68020;ALBANIA;Municipio;5,788190519;-73,79236929
68;SANTANDER;68051;ARATOCA;Municipio;6,716766585;-73,01162697
68;SANTANDER;68077;BARBOSA;Municipio;5,955617327;-73,62345229
68;SANTANDER;68079;BARICHARA;Municipio;6,647062543;-73,21518466
68;SANTANDER;68081;BARRANCABERMEJA;Municipio;7,054074558;-73,78211646
68;SANTANDER;68092;BETULIA;Municipio;7,033255886;-73,37872388
68;SANTANDER;68101;BOLÍVAR;Municipio;6,181715586;-73,92065703
68;SANTANDER;68121;CABRERA;Municipio;6,562543673;-73,25034892
68;SANTANDER;68132;CALIFORNIA;Municipio;7,331565443;-72,95131825
68;SANTANDER;68147;CAPITANEJO;Municipio;6,520200095;-72,67435203
68;SANTANDER;68152;CARCASÍ;Municipio;6,659675274;-72,56968434
68;SANTANDER;68160;CEPITÁ;Municipio;6,752465533;-72,92924629
68;SANTANDER;68162;CERRITO;Municipio;6,903923173;-72,64536324
68;SANTANDER;68167;CHARALÁ;Municipio;6,35099819;-73,06101382
68;SANTANDER;68169;CHARTA;Municipio;7,282973001;-72,97829057
68;SANTANDER;68176;CHIMA;Municipio;6,361627641;-73,40172144
68;SANTANDER;68179;CHIPATÁ;Municipio;6,067944658;-73,63239132
68;SANTANDER;68190;CIMITARRA;Municipio;6,40972961;-74,17030427
68;SANTANDER;68207;CONCEPCIÓN;Municipio;6,76062337;-72,61815735
68;SANTANDER;68209;CONFINES;Municipio;6,342314443;-73,25014013
68;SANTANDER;68211;CONTRATACIÓN;Municipio;6,303116611;-73,50211527
68;SANTANDER;68217;COROMORO;Municipio;6,234735779;-72,98176803
68;SANTANDER;68229;CURITÍ;Municipio;6,608966483;-73,05897888
68;SANTANDER;68235;EL CARMEN DE CHUCURÍ;Municipio;6,664260002;-73,56475288
68;SANTANDER;68245;EL GUACAMAYO;Municipio;6,236115743;-73,4977605
68;SANTANDER;68250;EL PEÑÓN;Municipio;6,123389691;-74,00040397
68;SANTANDER;68255;EL PLAYÓN;Municipio;7,524284721;-73,18158192
68;SANTANDER;68264;ENCINO;Municipio;6,079061224;-73,06206665
68;SANTANDER;68266;ENCISO;Municipio;6,65824115;-72,68027939
68;SANTANDER;68271;FLORIÁN;Municipio;5,801106291;-73,95524931
68;SANTANDER;68276;FLORIDABLANCA;Municipio;7,079704598;-73,0679925
68;SANTANDER;68296;GALÁN;Municipio;6,671810994;-73,32467124
68;SANTANDER;68298;GÁMBITA;Municipio;5,924383558;-73,31939934
68;SANTANDER;68307;GIRÓN;Municipio;6,976734127;-73,205267
68;SANTANDER;68318;GUACA;Municipio;6,9434341;-72,82369873
68;SANTANDER;68320;GUADALUPE;Municipio;6,233278248;-73,40977445
68;SANTANDER;68322;GUAPOTÁ;Municipio;6,319299865;-73,33115275
68;SANTANDER;68324;GUAVATÁ;Municipio;5,944894844;-73,72173671
68;SANTANDER;68327;GÜEPSA;Municipio;6,04656148;-73,57847854
68;SANTANDER;68344;HATO;Municipio;6,559878299;-73,36178841
68;SANTANDER;68368;JESÚS MARÍA;Municipio;5,872705896;-73,78997419
68;SANTANDER;68370;JORDÁN;Municipio;6,710814846;-73,1211236
68;SANTANDER;68377;LA BELLEZA;Municipio;5,895724341;-74,04676575
68;SANTANDER;68385;LANDÁZURI;Municipio;6,385234814;-73,78760899
68;SANTANDER;68397;LA PAZ;Municipio;6,21737437;-73,62977195
68;SANTANDER;68406;LEBRIJA;Municipio;7,204060063;-73,29138097
68;SANTANDER;68418;LOS SANTOS;Municipio;6,812162934;-73,10785086
68;SANTANDER;68425;MACARAVITA;Municipio;6,513745303;-72,58536492
68;SANTANDER;68432;MÁLAGA;Municipio;6,720222349;-72,73841091
68;SANTANDER;68444;MATANZA;Municipio;7,348778319;-73,05438997
68;SANTANDER;68464;MOGOTES;Municipio;6,492532315;-72,95834772
68;SANTANDER;68468;MOLAGAVITA;Municipio;6,643290559;-72,81916274
68;SANTANDER;68498;OCAMONTE;Municipio;6,355368858;-73,12211833
68;SANTANDER;68500;OIBA;Municipio;6,225596216;-73,27961515
68;SANTANDER;68502;ONZAGA;Municipio;6,335194548;-72,81205838
68;SANTANDER;68522;PALMAR;Municipio;6,525876964;-73,28247337
68;SANTANDER;68524;PALMAS DEL SOCORRO;Municipio;6,391750107;-73,28273174
68;SANTANDER;68533;PÁRAMO;Municipio;6,416631131;-73,17148232
68;SANTANDER;68547;PIEDECUESTA;Municipio;6,97082104;-73,01481196
68;SANTANDER;68549;PINCHOTE;Municipio;6,513892626;-73,17570986
68;SANTANDER;68572;PUENTE NACIONAL;Municipio;5,831129906;-73,67841815
68;SANTANDER;68573;PUERTO PARRA;Municipio;6,685278856;-73,95761256
68;SANTANDER;68575;PUERTO WILCHES;Municipio;7,398198257;-73,8354696
68;SANTANDER;68615;RIONEGRO;Municipio;7,474226085;-73,37246417
68;SANTANDER;68655;SABANA DE TORRES;Municipio;7,4065422;-73,57131807
68;SANTANDER;68669;SAN ANDRÉS;Municipio;6,796483063;-72,81613202
68;SANTANDER;68673;SAN BENITO;Municipio;6,076525355;-73,55295302
68;SANTANDER;68679;SAN GIL;Municipio;6,550778765;-73,11887911
68;SANTANDER;68682;SAN JOAQUÍN;Municipio;6,459879823;-72,85471883
68;SANTANDER;68684;SAN JOSÉ DE MIRANDA;Municipio;6,629400185;-72,73976423
68;SANTANDER;68686;SAN MIGUEL;Municipio;6,568121541;-72,64322497
68;SANTANDER;68689;SAN VICENTE DE CHUCURÍ;Municipio;6,894292346;-73,53900334
68;SANTANDER;68705;SANTA BÁRBARA;Municipio;6,988084711;-72,89608933
68;SANTANDER;68720;SANTA HELENA DEL OPÓN;Municipio;6,40890734;-73,58206609
68;SANTANDER;68745;SIMACOTA;Municipio;6,494231551;-73,45910992
68;SANTANDER;68755;SOCORRO;Municipio;6,462088241;-73,24436001
68;SANTANDER;68770;SUAITA;Municipio;6,101499739;-73,36225795
68;SANTANDER;68773;SUCRE;Municipio;5,983203734;-73,95936235
68;SANTANDER;68780;SURATÁ;Municipio;7,475402063;-72,98779966
68;SANTANDER;68820;TONA;Municipio;7,170891099;-72,93970443
68;SANTANDER;68855;VALLE DE SAN JOSÉ;Municipio;6,434578919;-73,10997171
68;SANTANDER;68861;VÉLEZ;Municipio;6,00741043;-73,69057256
68;SANTANDER;68867;VETAS;Municipio;7,322219563;-72,88156901
68;SANTANDER;68872;VILLANUEVA;Municipio;6,685867326;-73,16396916
68;SANTANDER;68895;ZAPATOCA;Municipio;6,813725566;-73,30975044
70;SUCRE;70001;SINCELEJO;Municipio;9,316673928;-75,43174967
70;SUCRE;70110;BUENAVISTA;Municipio;9,314972282;-74,98014057
70;SUCRE;70124;CAIMITO;Municipio;8,792311599;-75,13191063
70;SUCRE;70204;COLOSÓ;Municipio;9,494043427;-75,34528693
70;SUCRE;70215;COROZAL;Municipio;9,160624283;-75,23858178
70;SUCRE;70221;COVEÑAS;Municipio;9,394449802;-75,6574915
70;SUCRE;70230;CHALÁN;Municipio;9,569584598;-75,32420908
70;SUCRE;70233;EL ROBLE;Municipio;9,036231591;-75,14575038
70;SUCRE;70235;GALERAS;Municipio;9,135169096;-74,98134706
70;SUCRE;70265;GUARANDA;Municipio;8,337828523;-74,68734926
70;SUCRE;70400;LA UNIÓN;Municipio;8,811997799;-75,28322212
70;SUCRE;70418;LOS PALMITOS;Municipio;9,422380117;-75,21302191
70;SUCRE;70429;MAJAGUAL;Municipio;8,546148134;-74,71037883
70;SUCRE;70473;MORROA;Municipio;9,392496685;-75,32718744
70;SUCRE;70508;OVEJAS;Municipio;9,549655271;-75,18855916
70;SUCRE;70523;PALMITO;Municipio;9,334940293;-75,56199027
70;SUCRE;70670;SAMPUÉS;Municipio;9,165188649;-75,36027422
70;SUCRE;70678;SAN BENITO ABAD;Municipio;8,835634919;-74,96469398
70;SUCRE;70702;SAN JUAN DE BETULIA;Municipio;9,292019071;-75,21363579
70;SUCRE;70708;SAN MARCOS;Municipio;8,589220102;-75,17249955
70;SUCRE;70713;SAN ONOFRE;Municipio;9,814599536;-75,50522919
70;SUCRE;70717;SAN PEDRO;Municipio;9,396835638;-75,03741815
70;SUCRE;70742;SAN LUIS DE SINCÉ;Municipio;9,256299047;-75,09397089
70;SUCRE;70771;SUCRE;Municipio;8,814333477;-74,74753131
70;SUCRE;70820;SANTIAGO DE TOLÚ;Municipio;9,533810567;-75,53543469
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;Municipio;9,490297716;-75,44451115
73;TOLIMA;73001;IBAGUÉ;Municipio;4,451921427;-75,252591
73;TOLIMA;73024;ALPUJARRA;Municipio;3,390015064;-74,94078233
73;TOLIMA;73026;ALVARADO;Municipio;4,582625784;-74,98630686
73;TOLIMA;73030;AMBALEMA;Municipio;4,803365246;-74,80998676
73;TOLIMA;73043;ANZOÁTEGUI;Municipio;4,623390454;-75,20165423
73;TOLIMA;73055;ARMERO;Municipio;5,006758956;-74,84750095
73;TOLIMA;73067;ATACO;Municipio;3,37749064;-75,61373257
73;TOLIMA;73124;CAJAMARCA;Municipio;4,406971283;-75,49745918
73;TOLIMA;73148;CARMEN DE APICALÁ;Municipio;4,123416795;-74,74700246
73;TOLIMA;73152;CASABIANCA;Municipio;5,007003948;-75,19457703
73;TOLIMA;73168;CHAPARRAL;Municipio;3,743693084;-75,58986634
73;TOLIMA;73200;COELLO;Municipio;4,315603867;-74,91470256
73;TOLIMA;73217;COYAIMA;Municipio;3,775490271;-75,14720213
73;TOLIMA;73226;CUNDAY;Municipio;3,98252395;-74,68936908
73;TOLIMA;73236;DOLORES;Municipio;3,597863274;-74,80256674
73;TOLIMA;73268;ESPINAL;Municipio;4,166476969;-74,89352941
73;TOLIMA;73270;FALAN;Municipio;5,079256598;-74,95703372
73;TOLIMA;73275;FLANDES;Municipio;4,242813257;-74,83708638
73;TOLIMA;73283;FRESNO;Municipio;5,186694812;-75,05228995
73;TOLIMA;73319;GUAMO;Municipio;4,076501341;-74,97657287
73;TOLIMA;73347;HERVEO;Municipio;5,068553783;-75,24322959
73;TOLIMA;73349;HONDA;Municipio;5,179416561;-74,78303094
73;TOLIMA;73352;ICONONZO;Municipio;4,133276369;-74,53964257
73;TOLIMA;73408;LÉRIDA;Municipio;4,866034592;-74,92337178
73;TOLIMA;73411;LÍBANO;Municipio;4,877936755;-75,04763076
73;TOLIMA;73443;SAN SEBASTIÁN DE MARIQUITA;Municipio;5,235322593;-74,90668089
73;TOLIMA;73449;MELGAR;Municipio;4,193215498;-74,60517497
73;TOLIMA;73461;MURILLO;Municipio;4,826734468;-75,21993987
73;TOLIMA;73483;NATAGAIMA;Municipio;3,540518203;-75,12200999
73;TOLIMA;73504;ORTEGA;Municipio;3,937793962;-75,27824314
73;TOLIMA;73520;PALOCABILDO;Municipio;5,094035737;-75,0184505
73;TOLIMA;73547;PIEDRAS;Municipio;4,433764446;-74,99879938
73;TOLIMA;73555;PLANADAS;Municipio;3,09897343;-75,81684413
73;TOLIMA;73563;PRADO;Municipio;3,729166649;-74,87247706
73;TOLIMA;73585;PURIFICACIÓN;Municipio;3,854281614;-74,87451155
73;TOLIMA;73616;RIOBLANCO;Municipio;3,468077548;-75,85481103
73;TOLIMA;73622;RONCESVALLES;Municipio;4,097861181;-75,59428027
73;TOLIMA;73624;ROVIRA;Municipio;4,216730954;-75,34758364
73;TOLIMA;73671;SALDAÑA;Municipio;3,912542787;-75,01859762
73;TOLIMA;73675;SAN ANTONIO;Municipio;3,926088268;-75,50991004
73;TOLIMA;73678;SAN LUIS;Municipio;4,057271684;-75,16320806
73;TOLIMA;73686;SANTA ISABEL;Municipio;4,740827622;-75,20069946
73;TOLIMA;73770;SUÁREZ;Municipio;3,969210629;-74,84448738
73;TOLIMA;73854;VALLE DE SAN JUAN;Municipio;4,182125647;-75,17148237
73;TOLIMA;73861;VENADILLO;Municipio;4,70988172;-74,92089886
73;TOLIMA;73870;VILLAHERMOSA;Municipio;4,965753461;-75,15592969
73;TOLIMA;73873;VILLARRICA;Municipio;3,854384097;-74,61896623
76;VALLE DEL CAUCA;76001;CALI;Municipio;3,399043723;-76,57649259
76;VALLE DEL CAUCA;76020;ALCALÁ;Municipio;4,6788971;-75,78297932
76;VALLE DEL CAUCA;76036;ANDALUCÍA;Municipio;4,153314228;-76,16063341
76;VALLE DEL CAUCA;76041;ANSERMANUEVO;Municipio;4,795927292;-76,02963049
76;VALLE DEL CAUCA;76054;ARGELIA;Municipio;4,704287864;-76,14164999
76;VALLE DEL CAUCA;76100;BOLÍVAR;Municipio;4,393118861;-76,34982039
76;VALLE DEL CAUCA;76109;BUENAVENTURA;Municipio;3,493340766;-77,11872832
76;VALLE DEL CAUCA;76111;GUADALAJARA DE BUGA;Municipio;3,819854318;-75,98312419
76;VALLE DEL CAUCA;76113;BUGALAGRANDE;Municipio;4,196852991;-76,0896103
76;VALLE DEL CAUCA;76122;CAICEDONIA;Municipio;4,308997973;-75,83672567
76;VALLE DEL CAUCA;76126;CALIMA;Municipio;3,923271619;-76,64260484
76;VALLE DEL CAUCA;76130;CANDELARIA;Municipio;3,382091564;-76,38317663
76;VALLE DEL CAUCA;76147;CARTAGO;Municipio;4,70684716;-75,91790846
76;VALLE DEL CAUCA;76233;DAGUA;Municipio;3,649822218;-76,72039347
76;VALLE DEL CAUCA;76243;EL ÁGUILA;Municipio;4,917562873;-76,06601001
76;VALLE DEL CAUCA;76246;EL CAIRO;Municipio;4,756063701;-76,21502826
76;VALLE DEL CAUCA;76248;EL CERRITO;Municipio;3,656072873;-76,30841784
76;VALLE DEL CAUCA;76250;EL DOVIO;Municipio;4,539979729;-76,28762701
76;VALLE DEL CAUCA;76275;FLORIDA;Municipio;3,304104295;-76,16477307
76;VALLE DEL CAUCA;76306;GINEBRA;Municipio;3,74410441;-76,19082004
76;VALLE DEL CAUCA;76318;GUACARÍ;Municipio;3,759414991;-76,34518277
76;VALLE DEL CAUCA;76364;JAMUNDÍ;Municipio;3,213892389;-76,62760418
76;VALLE DEL CAUCA;76377;LA CUMBRE;Municipio;3,694303106;-76,58989905
76;VALLE DEL CAUCA;76400;LA UNIÓN;Municipio;4,537937391;-76,10328983
76;VALLE DEL CAUCA;76403;LA VICTORIA;Municipio;4,483511142;-75,96677303
76;VALLE DEL CAUCA;76497;OBANDO;Municipio;4,597588666;-75,9491997
76;VALLE DEL CAUCA;76520;PALMIRA;Municipio;3,558392876;-76,22779972
76;VALLE DEL CAUCA;76563;PRADERA;Municipio;3,42063665;-76,17841841
76;VALLE DEL CAUCA;76606;RESTREPO;Municipio;3,806494973;-76,53489853
76;VALLE DEL CAUCA;76616;RIOFRÍO;Municipio;4,109500298;-76,37105443
76;VALLE DEL CAUCA;76622;ROLDANILLO;Municipio;4,443571848;-76,16824249
76;VALLE DEL CAUCA;76670;SAN PEDRO;Municipio;3,98143244;-76,20836168
76;VALLE DEL CAUCA;76736;SEVILLA;Municipio;4,193411919;-75,88818163
76;VALLE DEL CAUCA;76823;TORO;Municipio;4,638421279;-76,08106176
76;VALLE DEL CAUCA;76828;TRUJILLO;Municipio;4,233268116;-76,34292699
76;VALLE DEL CAUCA;76834;TULUÁ;Municipio;4,02840797;-76,03250379
76;VALLE DEL CAUCA;76845;ULLOA;Municipio;4,707718947;-75,77835903
76;VALLE DEL CAUCA;76863;VERSALLES;Municipio;4,644242641;-76,25924483
76;VALLE DEL CAUCA;76869;VIJES;Municipio;3,74365889;-76,47064718
76;VALLE DEL CAUCA;76890;YOTOCO;Municipio;3,904130354;-76,39080435
76;VALLE DEL CAUCA;76892;YUMBO;Municipio;3,595913669;-76,5109879
76;VALLE DEL CAUCA;76895;ZARZAL;Municipio;4,35359875;-76,05065336
81;ARAUCA;81001;ARAUCA;Municipio;6,796280825;-70,50921153
81;ARAUCA;81065;ARAUQUITA;Municipio;6,799338394;-71,29827429
81;ARAUCA;81220;CRAVO NORTE;Municipio;6,39654349;-70,07381197
81;ARAUCA;81300;FORTUL;Municipio;6,750907234;-71,79124241
81;ARAUCA;81591;PUERTO RONDÓN;Municipio;6,411761829;-70,96678964
81;ARAUCA;81736;SARAVENA;Municipio;6,906941714;-71,85070757
81;ARAUCA;81794;TAME;Municipio;6,390650479;-71,79178647
85;CASANARE;85001;YOPAL;Municipio;5,242744761;-72,25802857
85;CASANARE;85010;AGUAZUL;Municipio;5,126121886;-72,54821017
85;CASANARE;85015;CHÁMEZA;Municipio;5,228453404;-72,86496804
85;CASANARE;85125;HATO COROZAL;Municipio;6,03948032;-71,52445752
85;CASANARE;85136;LA SALINA;Municipio;6,178282373;-72,34693377
85;CASANARE;85139;MANÍ;Municipio;4,675769488;-72,21280273
85;CASANARE;85162;MONTERREY;Municipio;4,841308642;-72,8473434
85;CASANARE;85225;NUNCHÍA;Municipio;5,529181235;-72,09251937
85;CASANARE;85230;OROCUÉ;Municipio;4,915139133;-71,59873966
85;CASANARE;85250;PAZ DE ARIPORO;Municipio;5,779915281;-70,86947037
85;CASANARE;85263;PORE;Municipio;5,663194953;-71,92580806
85;CASANARE;85279;RECETOR;Municipio;5,263068507;-72,77081831
85;CASANARE;85300;SABANALARGA;Municipio;4,81119011;-72,99580655
85;CASANARE;85315;SÁCAMA;Municipio;6,049906435;-72,21076163
85;CASANARE;85325;SAN LUIS DE PALENQUE;Municipio;5,274955665;-71,81749276
85;CASANARE;85400;TÁMARA;Municipio;5,878927424;-72,20067822
85;CASANARE;85410;TAURAMENA;Municipio;4,697463691;-72,62922436
85;CASANARE;85430;TRINIDAD;Municipio;5,354527091;-71,25479519
85;CASANARE;85440;VILLANUEVA;Municipio;4,528307719;-72,82314281
86;PUTUMAYO;86001;MOCOA;Municipio;1,26070915;-76,66584349
86;PUTUMAYO;86219;COLÓN;Municipio;1,204815876;-76,97376805
86;PUTUMAYO;86320;ORITO;Municipio;0,673756323;-76,94313923
86;PUTUMAYO;86568;PUERTO ASÍS;Municipio;0,433884539;-76,52158203
86;PUTUMAYO;86569;PUERTO CAICEDO;Municipio;0,70416861;-76,49864415
86;PUTUMAYO;86571;PUERTO GUZMÁN;Municipio;0,746432215;-75,88022979
86;PUTUMAYO;86573;PUERTO LEGUÍZAMO;Municipio;0,05947197;-75,06479327
86;PUTUMAYO;86749;SIBUNDOY;Municipio;1,228746922;-76,91307585
86;PUTUMAYO;86755;SAN FRANCISCO;Municipio;1,136071096;-76,84726661
86;PUTUMAYO;86757;SAN MIGUEL;Municipio;0,272449048;-76,84510459
86;PUTUMAYO;86760;SANTIAGO;Municipio;1,036021482;-76,97751684
86;PUTUMAYO;86865;VALLE DEL GUAMUEZ;Municipio;0,42012589;-76,77067026
86;PUTUMAYO;86885;VILLAGARZÓN;Municipio;0,911149515;-76,74495447
88;ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA;88001;SAN ANDRÉS;Isla;12,54311512;-81,71762382
88;ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA;88564;PROVIDENCIA;Municipio;13,3511096;-81,37388549
91;AMAZONAS;91001;LETICIA;Municipio;-3,530058784;-70,04513691
91;AMAZONAS;91263;EL ENCANTO;Área no municipalizada;-1,997234795;-72,72361566
91;AMAZONAS;91405;LA CHORRERA;Área no municipalizada;-1,509799605;-72,44442966
91;AMAZONAS;91407;LA PEDRERA;Área no municipalizada;-1,550256503;-69,94602815
91;AMAZONAS;91430;LA VICTORIA;Área no municipalizada;-0,125016381;-71,10487805
91;AMAZONAS;91460;MIRITÍ - PARANÁ;Área no municipalizada;-0,687037553;-71,1855046
91;AMAZONAS;91530;PUERTO ALEGRÍA;Área no municipalizada;-0,952145073;-73,75722748
91;AMAZONAS;91536;PUERTO ARICA;Área no municipalizada;-1,91085406;-71,1484049
91;AMAZONAS;91540;PUERTO NARIÑO;Municipio;-3,631323222;-70,47199039
91;AMAZONAS;91669;PUERTO SANTANDER;Área no municipalizada;-1,101032624;-71,93893358
91;AMAZONAS;91798;TARAPACÁ;Área no municipalizada;-2,451794264;-70,00651535
94;GUAINÍA;94001;INÍRIDA;Municipio;3,516363079;-68,00834728
94;GUAINÍA;94343;BARRANCOMINAS;Municipio;3,140558454;-69,69713423
94;GUAINÍA;94883;SAN FELIPE;Área no municipalizada;2,312179782;-67,52060569
94;GUAINÍA;94884;PUERTO COLOMBIA;Área no municipalizada;2,582829542;-68,25799033
94;GUAINÍA;94885;LA GUADALUPE;Área no municipalizada;1,404540273;-67,001518
94;GUAINÍA;94886;CACAHUAL;Área no municipalizada;3,38616245;-67,58507998
94;GUAINÍA;94887;PANA PANA;Área no municipalizada;1,981055294;-69,11440036
94;GUAINÍA;94888;MORICHAL;Área no municipalizada;2,421444806;-69,84001585
95;GUAVIARE;95001;SAN JOSÉ DEL GUAVIARE;Municipio;2,484286091;-71,91916993
95;GUAVIARE;95015;CALAMAR;Municipio;1,613634284;-73,0342639
95;GUAVIARE;95025;EL RETORNO;Municipio;2,143447362;-72,24364869
95;GUAVIARE;95200;MIRAFLORES;Municipio;1,363974932;-72,01810951
97;VAUPÉS;97001;MITÚ;Municipio;1,06148231;-70,46688401
97;VAUPÉS;97161;CARURÚ;Municipio;1,052762314;-71,33093035
97;VAUPÉS;97511;PACOA;Área no municipalizada;-0,00834364;-70,5433061
97;VAUPÉS;97666;TARAIRA;Municipio;-0,719822209;-69,90776202
97;VAUPÉS;97777;PAPUNAHUA;Área no municipalizada;1,569312273;-70,91166315
97;VAUPÉS;97889;YAVARATÉ;Área no municipalizada;0,833312241;-69,61867754
99;VICHADA;99001;PUERTO CARREÑO;Municipio;5,836529669;-68,14122234
99;VICHADA;99524;LA PRIMAVERA;Municipio;5,517593607;-69,62044054
99;VICHADA;99624;SANTA ROSALÍA;Municipio;4,968581012;-70,65997097
99;VICHADA;99773;CUMARIBO;Municipio;4,262454746;-69,52140484
